"","continent","year","energy_type","consumption"
"25714","Africa",2016,"renewable",NA
"25715","Oceania",1980,"renewable",NA
"25716","Oceania",1981,"renewable",NA
"25717","Oceania",1982,"renewable",NA
"25718","Oceania",1983,"renewable",NA
"25719","Oceania",1984,"renewable",NA
"25720","Oceania",1985,"renewable",NA
"25721","Oceania",1986,"renewable",NA
"25722","Oceania",1987,"renewable",NA
"25723","Oceania",1988,"renewable",NA
"25724","Oceania",1989,"renewable",NA
"25725","Oceania",1990,"renewable",NA
"25726","Oceania",1991,"renewable",NA
"25727","Oceania",1992,"renewable",NA
"25728","Oceania",1993,"renewable",NA
"25729","Oceania",1994,"renewable",NA
"25730","Oceania",1995,"renewable",NA
"25731","Oceania",1996,"renewable",NA
"25732","Oceania",1997,"renewable",NA
"25733","Oceania",1998,"renewable",NA
"25734","Oceania",1999,"renewable",NA
"25735","Oceania",2000,"renewable",NA
"25736","Oceania",2001,"renewable",NA
"25737","Oceania",2002,"renewable",NA
"25738","Oceania",2003,"renewable",NA
"25739","Oceania",2004,"renewable",NA
"25740","Oceania",2005,"renewable",NA
"25741","Oceania",2006,"renewable",NA
"25742","Oceania",2007,"renewable",NA
"25743","Oceania",2008,"renewable",NA
"25744","Oceania",2009,"renewable",NA
"25745","Oceania",2010,"renewable",NA
"25746","Oceania",2011,"renewable",NA
"25747","Oceania",2012,"renewable",NA
"25748","Oceania",2013,"renewable",NA
"25749","Oceania",2014,"renewable",NA
"25750","Oceania",2015,"renewable",NA
"25751","Oceania",2016,"renewable",NA
"25752","Asia",1980,"renewable",NA
"25753","Asia",1981,"renewable",NA
"25754","Asia",1982,"renewable",NA
"25755","Asia",1983,"renewable",NA
"25756","Asia",1984,"renewable",NA
"25757","Asia",1985,"renewable",NA
"25758","Asia",1986,"renewable",NA
"25759","Asia",1987,"renewable",NA
"25760","Asia",1988,"renewable",NA
"25761","Asia",1989,"renewable",NA
"25762","Asia",1990,"renewable",NA
"25763","Asia",1991,"renewable",NA
"25764","Asia",1992,"renewable",NA
"25765","Asia",1993,"renewable",NA
"25766","Asia",1994,"renewable",NA
"25767","Asia",1995,"renewable",NA
"25768","Asia",1996,"renewable",NA
"25769","Asia",1997,"renewable",NA
"25770","Asia",1998,"renewable",NA
"25771","Asia",1999,"renewable",NA
"25772","Asia",2000,"renewable",NA
"25773","Asia",2001,"renewable",NA
"25774","Asia",2002,"renewable",NA
"25775","Asia",2003,"renewable",NA
"25776","Asia",2004,"renewable",NA
"25777","Asia",2005,"renewable",NA
"25778","Asia",2006,"renewable",NA
"25779","Asia",2007,"renewable",NA
"25780","Asia",2008,"renewable",NA
"25781","Asia",2009,"renewable",NA
"25782","Asia",2010,"renewable",NA
"25783","Asia",2011,"renewable",NA
"25784","Asia",2012,"renewable",NA
"25785","Asia",2013,"renewable",NA
"25786","Asia",2014,"renewable",NA
"25787","Asia",2015,"renewable",NA
"25788","Asia",2016,"renewable",NA
"25789","Europe",1965,"renewable",0
"25790","Europe",1966,"renewable",0
"25791","Europe",1967,"renewable",0
"25792","Europe",1968,"renewable",0
"25793","Europe",1969,"renewable",0
"25794","Europe",1970,"renewable",0
"25795","Europe",1971,"renewable",0
"25796","Europe",1972,"renewable",0
"25797","Europe",1973,"renewable",0
"25798","Europe",1974,"renewable",0
"25799","Europe",1975,"renewable",2.231
"25800","Europe",1976,"renewable",2.422
"25801","Europe",1977,"renewable",2.408
"25802","Europe",1978,"renewable",3.364
"25803","Europe",1979,"renewable",3.072
"25804","Europe",1980,"renewable",2.844
"25805","Europe",1981,"renewable",3.014
"25806","Europe",1982,"renewable",0.736
"25807","Europe",1983,"renewable",0.642
"25808","Europe",1984,"renewable",0.047
"25809","Europe",1985,"renewable",1.233
"25810","Europe",1986,"renewable",1.547
"25811","Europe",1987,"renewable",1.958
"25812","Europe",1988,"renewable",2.369
"25813","Europe",1989,"renewable",2.667
"25814","Europe",1990,"renewable",2.253
"25815","Europe",1991,"renewable",2.617
"25816","Europe",1992,"renewable",2.833
"25817","Europe",1993,"renewable",3.139
"25818","Europe",1994,"renewable",3.547
"25819","Europe",1995,"renewable",3.953
"25820","Europe",1996,"renewable",5.097
"25821","Europe",1997,"renewable",5.644
"25822","Europe",1998,"renewable",6.517
"25823","Europe",1999,"renewable",7.025
"25824","Europe",2000,"renewable",8.312
"25825","Europe",2001,"renewable",9.144
"25826","Europe",2002,"renewable",10.911
"25827","Europe",2003,"renewable",10.811
"25828","Europe",2004,"renewable",14.403
"25829","Europe",2005,"renewable",20.082
"25830","Europe",2006,"renewable",22.044
"25831","Europe",2007,"renewable",24.057
"25832","Europe",2008,"renewable",28.393
"25833","Europe",2009,"renewable",32.836
"25834","Europe",2010,"renewable",31.976
"25835","Europe",2011,"renewable",35.802
"25836","Europe",2012,"renewable",36.273
"25837","Europe",2013,"renewable",35.05
"25838","Europe",2014,"renewable",34.226
"25839","Europe",2015,"renewable",38.449
"25840","Europe",2016,"renewable",40.107
"25841","Europe",2017,"renewable",48.332
"25842","Europe",2018,"renewable",54.214
"25843","Europe",2019,"renewable",63.785
"25844","Oceania",1980,"renewable",NA
"25845","Oceania",1981,"renewable",NA
"25846","Oceania",1982,"renewable",NA
"25847","Oceania",1983,"renewable",NA
"25848","Oceania",1984,"renewable",NA
"25849","Oceania",1985,"renewable",NA
"25850","Oceania",1986,"renewable",NA
"25851","Oceania",1987,"renewable",NA
"25852","Oceania",1988,"renewable",NA
"25853","Oceania",1989,"renewable",NA
"25854","Oceania",1990,"renewable",NA
"25855","Oceania",1991,"renewable",NA
"25856","Oceania",1992,"renewable",NA
"25857","Oceania",1993,"renewable",NA
"25858","Oceania",1994,"renewable",NA
"25859","Oceania",1995,"renewable",NA
"25860","Oceania",1996,"renewable",NA
"25861","Oceania",1997,"renewable",NA
"25862","Oceania",1998,"renewable",NA
"25863","Oceania",1999,"renewable",NA
"25864","Oceania",2000,"renewable",NA
"25865","Oceania",2001,"renewable",NA
"25866","Oceania",2002,"renewable",NA
"25867","Oceania",2003,"renewable",NA
"25868","Oceania",2004,"renewable",NA
"25869","Oceania",2005,"renewable",NA
"25870","Oceania",2006,"renewable",NA
"25871","Oceania",2007,"renewable",NA
"25872","Oceania",2008,"renewable",NA
"25873","Oceania",2009,"renewable",NA
"25874","Oceania",2010,"renewable",NA
"25875","Oceania",2011,"renewable",NA
"25876","Oceania",2012,"renewable",NA
"25877","Oceania",2013,"renewable",NA
"25878","Oceania",2014,"renewable",NA
"25879","Oceania",2015,"renewable",NA
"25880","Oceania",2016,"renewable",NA
"25881","Oceania",1965,"renewable",31.574
"25882","Oceania",1966,"renewable",33.79
"25883","Oceania",1967,"renewable",34.319
"25884","Oceania",1968,"renewable",36.301
"25885","Oceania",1969,"renewable",36.009
"25886","Oceania",1970,"renewable",38.732
"25887","Oceania",1971,"renewable",43.472
"25888","Oceania",1972,"renewable",45.893
"25889","Oceania",1973,"renewable",45.388
"25890","Oceania",1974,"renewable",47.08
"25891","Oceania",1975,"renewable",51.251
"25892","Oceania",1976,"renewable",47.874
"25893","Oceania",1977,"renewable",45.497
"25894","Oceania",1978,"renewable",48.171
"25895","Oceania",1979,"renewable",55.56
"25896","Oceania",1980,"renewable",58.38
"25897","Oceania",1981,"renewable",59.164
"25898","Oceania",1982,"renewable",55.425
"25899","Oceania",1983,"renewable",59.496
"25900","Oceania",1984,"renewable",61.655
"25901","Oceania",1985,"renewable",59.441
"25902","Oceania",1986,"renewable",66.282
"25903","Oceania",1987,"renewable",65.798
"25904","Oceania",1988,"renewable",68.696
"25905","Oceania",1989,"renewable",68.944
"25906","Oceania",1990,"renewable",71.65
"25907","Oceania",1991,"renewable",71.332
"25908","Oceania",1992,"renewable",66.262
"25909","Oceania",1993,"renewable",73.27
"25910","Oceania",1994,"renewable",79.374
"25911","Oceania",1995,"renewable",83.937
"25912","Oceania",1996,"renewable",80.047
"25913","Oceania",1997,"renewable",72.192
"25914","Oceania",1998,"renewable",78.964
"25915","Oceania",1999,"renewable",72.966
"25916","Oceania",2000,"renewable",77.874
"25917","Oceania",2001,"renewable",69.339
"25918","Oceania",2002,"renewable",77.335
"25919","Oceania",2003,"renewable",73.227
"25920","Oceania",2004,"renewable",83.418
"25921","Oceania",2005,"renewable",74.162
"25922","Oceania",2006,"renewable",75.068
"25923","Oceania",2007,"renewable",76.118
"25924","Oceania",2008,"renewable",74.28
"25925","Oceania",2009,"renewable",81.632
"25926","Oceania",2010,"renewable",85.484
"25927","Oceania",2011,"renewable",87.452
"25928","Oceania",2012,"renewable",81.741
"25929","Oceania",2013,"renewable",82.045
"25930","Oceania",2014,"renewable",87.536
"25931","Oceania",2015,"renewable",89.439
"25932","Oceania",2016,"renewable",92.414
"25933","Oceania",2017,"renewable",89.466
"25934","Oceania",2018,"renewable",91.486
"25935","Oceania",2019,"renewable",90.12
"25936","Americas",1980,"renewable",NA
"25937","Americas",1981,"renewable",NA
"25938","Americas",1982,"renewable",NA
"25939","Americas",1983,"renewable",NA
"25940","Americas",1984,"renewable",NA
"25941","Americas",1985,"renewable",NA
"25942","Americas",1986,"renewable",NA
"25943","Americas",1987,"renewable",NA
"25944","Americas",1988,"renewable",NA
"25945","Americas",1989,"renewable",NA
"25946","Americas",1990,"renewable",NA
"25947","Americas",1991,"renewable",NA
"25948","Americas",1992,"renewable",NA
"25949","Americas",1993,"renewable",NA
"25950","Americas",1994,"renewable",NA
"25951","Americas",1995,"renewable",NA
"25952","Americas",1996,"renewable",NA
"25953","Americas",1997,"renewable",NA
"25954","Americas",1998,"renewable",NA
"25955","Americas",1999,"renewable",NA
"25956","Americas",2000,"renewable",NA
"25957","Americas",2001,"renewable",NA
"25958","Americas",2002,"renewable",NA
"25959","Americas",2003,"renewable",NA
"25960","Americas",2004,"renewable",NA
"25961","Americas",2005,"renewable",NA
"25962","Americas",2006,"renewable",NA
"25963","Americas",2007,"renewable",NA
"25964","Americas",2008,"renewable",NA
"25965","Americas",2009,"renewable",NA
"25966","Americas",2010,"renewable",NA
"25967","Americas",2011,"renewable",NA
"25968","Americas",2012,"renewable",NA
"25969","Americas",2013,"renewable",NA
"25970","Americas",2014,"renewable",NA
"25971","Americas",2015,"renewable",NA
"25972","Americas",2016,"renewable",NA
"25973","Africa",1980,"renewable",NA
"25974","Africa",1981,"renewable",NA
"25975","Africa",1982,"renewable",NA
"25976","Africa",1983,"renewable",NA
"25977","Africa",1984,"renewable",NA
"25978","Africa",1985,"renewable",NA
"25979","Africa",1986,"renewable",NA
"25980","Africa",1987,"renewable",NA
"25981","Africa",1988,"renewable",NA
"25982","Africa",1989,"renewable",NA
"25983","Africa",1990,"renewable",NA
"25984","Africa",1991,"renewable",NA
"25985","Africa",1992,"renewable",NA
"25986","Africa",1993,"renewable",NA
"25987","Africa",1994,"renewable",NA
"25988","Africa",1995,"renewable",NA
"25989","Africa",1996,"renewable",NA
"25990","Africa",1997,"renewable",NA
"25991","Africa",1998,"renewable",NA
"25992","Africa",1999,"renewable",NA
"25993","Africa",2000,"renewable",NA
"25994","Africa",2001,"renewable",NA
"25995","Africa",2002,"renewable",NA
"25996","Africa",2003,"renewable",NA
"25997","Africa",2004,"renewable",NA
"25998","Africa",2005,"renewable",NA
"25999","Africa",2006,"renewable",NA
"26000","Africa",2007,"renewable",NA
"26001","Africa",2008,"renewable",NA
"26002","Africa",2009,"renewable",NA
"26003","Africa",2010,"renewable",NA
"26004","Africa",2011,"renewable",NA
"26005","Africa",2012,"renewable",NA
"26006","Africa",2013,"renewable",NA
"26007","Africa",2014,"renewable",NA
"26008","Africa",2015,"renewable",NA
"26009","Africa",2016,"renewable",NA
"26010","Africa",1980,"renewable",NA
"26011","Africa",1981,"renewable",NA
"26012","Africa",1982,"renewable",NA
"26013","Africa",1983,"renewable",NA
"26014","Africa",1984,"renewable",NA
"26015","Africa",1985,"renewable",NA
"26016","Africa",1986,"renewable",NA
"26017","Africa",1987,"renewable",NA
"26018","Africa",1988,"renewable",NA
"26019","Africa",1989,"renewable",NA
"26020","Africa",1990,"renewable",NA
"26021","Africa",1991,"renewable",NA
"26022","Africa",1992,"renewable",NA
"26023","Africa",1993,"renewable",NA
"26024","Africa",1994,"renewable",NA
"26025","Africa",1995,"renewable",NA
"26026","Africa",1996,"renewable",NA
"26027","Africa",1997,"renewable",NA
"26028","Africa",1998,"renewable",NA
"26029","Africa",1999,"renewable",NA
"26030","Africa",2000,"renewable",NA
"26031","Africa",2001,"renewable",NA
"26032","Africa",2002,"renewable",NA
"26033","Africa",2003,"renewable",NA
"26034","Africa",2004,"renewable",NA
"26035","Africa",2005,"renewable",NA
"26036","Africa",2006,"renewable",NA
"26037","Africa",2007,"renewable",NA
"26038","Africa",2008,"renewable",NA
"26039","Africa",2009,"renewable",NA
"26040","Africa",2010,"renewable",NA
"26041","Africa",2011,"renewable",NA
"26042","Africa",2012,"renewable",NA
"26043","Africa",2013,"renewable",NA
"26044","Africa",2014,"renewable",NA
"26045","Africa",2015,"renewable",NA
"26046","Africa",2016,"renewable",NA
"26047","Oceania",1980,"renewable",NA
"26048","Oceania",1981,"renewable",NA
"26049","Oceania",1982,"renewable",NA
"26050","Oceania",1983,"renewable",NA
"26051","Oceania",1984,"renewable",NA
"26052","Oceania",1985,"renewable",NA
"26053","Oceania",1986,"renewable",NA
"26054","Oceania",1987,"renewable",NA
"26055","Oceania",1988,"renewable",NA
"26056","Oceania",1989,"renewable",NA
"26057","Oceania",1990,"renewable",NA
"26058","Oceania",1991,"renewable",NA
"26059","Oceania",1992,"renewable",NA
"26060","Oceania",1993,"renewable",NA
"26061","Oceania",1994,"renewable",NA
"26062","Oceania",1995,"renewable",NA
"26063","Oceania",1996,"renewable",NA
"26064","Oceania",1997,"renewable",NA
"26065","Oceania",1998,"renewable",NA
"26066","Oceania",1999,"renewable",NA
"26067","Oceania",2000,"renewable",NA
"26068","Oceania",2001,"renewable",NA
"26069","Oceania",2002,"renewable",NA
"26070","Oceania",2003,"renewable",NA
"26071","Oceania",2004,"renewable",NA
"26072","Oceania",2005,"renewable",NA
"26073","Oceania",2006,"renewable",NA
"26074","Oceania",2007,"renewable",NA
"26075","Oceania",2008,"renewable",NA
"26076","Oceania",2009,"renewable",NA
"26077","Oceania",2010,"renewable",NA
"26078","Oceania",2011,"renewable",NA
"26079","Oceania",2012,"renewable",NA
"26080","Oceania",2013,"renewable",NA
"26081","Oceania",2014,"renewable",NA
"26082","Oceania",2015,"renewable",NA
"26083","Oceania",2016,"renewable",NA
"26084","Oceania",NA,"renewable",NA
"26085","Oceania",1980,"renewable",NA
"26086","Oceania",1981,"renewable",NA
"26087","Oceania",1982,"renewable",NA
"26088","Oceania",1983,"renewable",NA
"26089","Oceania",1984,"renewable",NA
"26090","Oceania",1985,"renewable",NA
"26091","Oceania",1986,"renewable",NA
"26092","Oceania",1987,"renewable",NA
"26093","Oceania",1988,"renewable",NA
"26094","Oceania",1989,"renewable",NA
"26095","Oceania",1990,"renewable",NA
"26096","Oceania",1991,"renewable",NA
"26097","Oceania",1992,"renewable",NA
"26098","Oceania",1993,"renewable",NA
"26099","Oceania",1994,"renewable",NA
"26100","Oceania",1995,"renewable",NA
"26101","Oceania",1996,"renewable",NA
"26102","Oceania",1997,"renewable",NA
"26103","Oceania",1998,"renewable",NA
"26104","Oceania",1999,"renewable",NA
"26105","Oceania",2000,"renewable",NA
"26106","Oceania",2001,"renewable",NA
"26107","Oceania",2002,"renewable",NA
"26108","Oceania",2003,"renewable",NA
"26109","Oceania",2004,"renewable",NA
"26110","Oceania",2005,"renewable",NA
"26111","Oceania",2006,"renewable",NA
"26112","Oceania",2007,"renewable",NA
"26113","Oceania",2008,"renewable",NA
"26114","Oceania",2009,"renewable",NA
"26115","Oceania",2010,"renewable",NA
"26116","Oceania",2011,"renewable",NA
"26117","Oceania",2012,"renewable",NA
"26118","Oceania",2013,"renewable",NA
"26119","Oceania",2014,"renewable",NA
"26120","Oceania",2015,"renewable",NA
"26121","Oceania",2016,"renewable",NA
"26122","Europe",1965,"renewable",137.367
"26123","Europe",1966,"renewable",135.4
"26124","Europe",1967,"renewable",148.058
"26125","Europe",1968,"renewable",167.236
"26126","Europe",1969,"renewable",159.364
"26127","Europe",1970,"renewable",160.578
"26128","Europe",1971,"renewable",175.681
"26129","Europe",1972,"renewable",187.27
"26130","Europe",1973,"renewable",202.408
"26131","Europe",1974,"renewable",212.77
"26132","Europe",1975,"renewable",214.806
"26133","Europe",1976,"renewable",227.592
"26134","Europe",1977,"renewable",200.061
"26135","Europe",1978,"renewable",224.184
"26136","Europe",1979,"renewable",246.384
"26137","Europe",1980,"renewable",232.259
"26138","Europe",1981,"renewable",257.872
"26139","Europe",1982,"renewable",256.942
"26140","Europe",1983,"renewable",293.578
