"","Country","Year","HDI_indx","Gini_indx","code_3","continent","sub_region","coal_prod_change_pct","coal_prod_change_twh","gas_prod_change_pct","gas_prod_change_twh","oil_prod_change_pct","oil_prod_change_twh","energy_cons_change_pct","energy_cons_change_twh","biofuel_cons_change_pct","biofuel_share_energy","biofuel_cons_change_twh","biofuel_consumption","biofuel_cons_per_capita","coal_share_elec","coal_cons_change_pct","coal_share_energy","coal_cons_change_twh","coal_consumption","coal_elec_per_capita","coal_cons_per_capita","coal_production","coal_prod_per_capita","electricity_generation","coal_electricity","fossil_electricity","gas_electricity","hydro_electricity","nuclear_electricity","oil_electricity","other_renewable_electricity","renewables_electricity","solar_electricity","wind_electricity","energy_per_gdp","energy_per_capita","fossil_cons_change_pct","fossil_share_energy","fossil_cons_change_twh","fossil_fuel_consumption","fossil_energy_per_capita","fossil_cons_per_capita","fossil_share_elec","gas_share_elec","gas_cons_change_pct","gas_share_energy","gas_cons_change_twh","gas_consumption","gas_elec_per_capita","gas_energy_per_capita","gas_production","gas_prod_per_capita","hydro_share_elec","hydro_cons_change_pct","hydro_share_energy","hydro_cons_change_twh","hydro_consumption","hydro_elec_per_capita","hydro_energy_per_capita","low_carbon_share_elec","low_carbon_electricity","low_carbon_elec_per_capita","low_carbon_cons_change_pct","low_carbon_share_energy","low_carbon_cons_change_twh","low_carbon_consumption","low_carbon_energy_per_capita","nuclear_share_elec","nuclear_cons_change_pct","nuclear_share_energy","nuclear_cons_change_twh","nuclear_consumption","nuclear_elec_per_capita","nuclear_energy_per_capita","oil_share_elec","oil_cons_change_pct","oil_share_energy","oil_cons_change_twh","oil_consumption","oil_elec_per_capita","oil_energy_per_capita","oil_production","oil_prod_per_capita","other_renewables_elec_per_capita","other_renewables_share_elec","other_renewables_cons_change_pct","other_renewables_share_energy","other_renewables_cons_change_twh","other_renewable_consumption","other_renewables_energy_per_capita","per_capita_electricity","population","primary_energy_consumption","renewables_elec_per_capita","renewables_share_elec","renewables_cons_change_pct","renewables_share_energy","renewables_cons_change_twh","renewables_consumption","renewables_energy_per_capita","solar_share_elec","solar_cons_change_pct","solar_share_energy","solar_cons_change_twh","solar_consumption","solar_elec_per_capita","solar_energy_per_capita","gdp","wind_share_elec","wind_cons_change_pct","wind_share_energy","wind_cons_change_twh","wind_consumption","wind_elec_per_capita","wind_energy_per_capita","gdp.billion","contnew"
"32","Albania","1991","0.631","0.42972673","ALB","Europe","Southern Europe",-47.513,-2.693,-44.616,-1.234,-36.667,-7.426,-19.903,-8.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.975,906.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.665,9838.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.531,466.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.826,3910.353,NA,NA,NA,NA,NA,NA,NA,NA,3280000,32.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12107413504,NA,NA,NA,NA,NA,NA,NA,12.107413504,"Europe"
"33","Albania","1992","0.615","0.42972673","ALB","Europe","Southern Europe",-66.329,-1.973,-27.96,-0.428,-41.947,-5.38,-20.867,-6.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.002,308.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.357,7867.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.103,339.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.446,2293.869,NA,NA,NA,NA,NA,NA,NA,NA,3246000,25.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10834560000,NA,NA,NA,NA,NA,NA,NA,10.83456,"Europe"
"34","Albania","1993","0.618","0.42972673","ALB","Europe","Southern Europe",-41.53,-0.416,-70.6,-0.779,-0.273,-0.02,-14.746,-3.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586,183.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,6814.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,101.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.426,2324.117,NA,NA,NA,NA,NA,NA,NA,NA,3195000,21.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12453888000,NA,NA,NA,NA,NA,NA,NA,12.453888,"Europe"
"35","Albania","1994","0.624","0.42972673","ALB","Europe","Southern Europe",-21.028,-0.123,0.094,0,0,0,-6.042,-1.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462,146.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.442,6500.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,103.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.426,2359.566,NA,NA,NA,NA,NA,NA,NA,NA,3147000,20.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14185466880,NA,NA,NA,NA,NA,NA,NA,14.18546688,"Europe"
"36","Albania","1995","0.637","0.42972673","ALB","Europe","Southern Europe",-52.663,-0.244,0,0,-9.091,-0.675,7.454,1.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219,70.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.483,7060.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,104.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.751,2168.488,NA,NA,NA,NA,NA,NA,NA,NA,3113000,21.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14823340032,NA,NA,NA,NA,NA,NA,NA,14.823340032,"Europe"
"37","Albania","1996","0.646","0.42972673","ALB","Europe","Southern Europe",41.25,0.09,-0.052,0,-4.74,-0.32,11.991,2.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,99.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.401,7943.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,104.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.431,2075.04,NA,NA,NA,NA,NA,NA,NA,NA,3099000,24.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17566066688,NA,NA,NA,NA,NA,NA,NA,17.566066688,"Europe"
"38","Albania","1997","0.645","0.4366130915","ALB","Europe","Southern Europe",-65.487,-0.203,-33.333,-0.108,-3.782,-0.243,-9.624,-2.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,34.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563,7176.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216,69.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.187,1995.918,NA,NA,NA,NA,NA,NA,NA,NA,3100000,22.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14235786240,NA,NA,NA,NA,NA,NA,NA,14.23578624,"Europe"
"39","Albania","1998","0.655","0.4420992412","ALB","Europe","Southern Europe",25.641,0.027,50,0.108,-31.266,-1.935,6.645,1.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134,43.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.692,7626.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,104.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.253,1367.026,NA,NA,NA,NA,NA,NA,NA,NA,3111000,23.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14018745344,NA,NA,NA,NA,NA,NA,NA,14.018745344,"Europe"
"40","Albania","1999","0.665","0.4447901653","ALB","Europe","Southern Europe",0,0,-33.333,-0.108,-11.503,-0.489,-8.504,-2.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134,42.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.355,6950.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216,69.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.764,1205.135,NA,NA,NA,NA,NA,NA,NA,NA,3123000,21.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16016088064,NA,NA,NA,NA,NA,NA,NA,16.016088064,"Europe"
"41","Albania","2000","0.671","0.4449418076","ALB","Europe","Southern Europe",-38.775,-0.052,50,0.108,1.725,0.065,25.819,5.605,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.082,26.238,4.683,0,0.135,0,4.548,0,0.135,0,4.548,0,0,1.666,8728.864,NA,NA,NA,NA,NA,43.145,2.883,0,NA,NA,NA,NA,0,NA,0.324,103.689,97.117,NA,NA,NA,NA,1453.5,NA,97.117,4.548,1453.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.883,NA,NA,NA,NA,43.145,NA,3.829,1223.568,0,0,NA,NA,NA,NA,NA,1496.644,3129000,27.313,1453.5,97.117,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,16399011840,0,NA,NA,NA,NA,0,NA,16.39901184,"Europe"
"42","Albania","2001","0.678","0.4490271354","ALB","Europe","Southern Europe",-30,-0.025,0,0,4.946,0.189,-7.807,-2.132,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.057,18.361,3.648,0,0.129,0,3.519,0,0.129,0,3.519,0,0,1.485,8044.828,NA,NA,NA,NA,NA,41.214,3.536,0,NA,NA,NA,NA,0,NA,0.324,103.656,96.464,NA,NA,NA,NA,1124.281,NA,96.464,3.519,1124.281,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,3.536,NA,NA,NA,NA,41.214,NA,4.018,1283.674,0,0,NA,NA,NA,NA,NA,1165.495,3130000,25.18,1124.281,96.464,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,16951805952,0,NA,NA,NA,NA,0,NA,16.951805952,"Europe"
"43","Albania","2002","0.684","0.4557414503","ALB","Europe","Southern Europe",-28.572,-0.016,0,0,6.872,0.276,7.797,1.963,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.041,13.131,3.641,0,0.164,0,3.477,0,0.164,0,3.477,0,0,1.593,8683.174,NA,NA,NA,NA,NA,52.463,4.504,0,NA,NA,NA,NA,0,NA,0.324,103.789,95.496,NA,NA,NA,NA,1112.284,NA,95.496,3.477,1112.284,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,4.504,NA,NA,NA,NA,52.463,NA,4.294,1373.639,0,0,NA,NA,NA,NA,NA,1164.747,3126000,27.144,1112.284,95.496,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,17037855744,0,NA,NA,NA,NA,0,NA,17.037855744,"Europe"
"44","Albania","2003","0.691","0.44908373","ALB","Europe","Southern Europe",286.668,0.118,0,0,5.597,0.24,17.989,4.883,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.159,50.905,5.218,0,0.101,0,5.117,0,0.101,0,5.117,0,0,1.794,10271.498,NA,NA,NA,NA,NA,32.393,1.936,0,NA,NA,NA,NA,0,NA,0.324,104.055,98.064,NA,NA,NA,NA,1641.116,NA,98.064,5.117,1641.116,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.936,NA,NA,NA,NA,32.393,NA,4.534,1454.238,0,0,NA,NA,NA,NA,NA,1673.509,3118000,32.027,1641.116,98.064,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,17847300096,0,NA,NA,NA,NA,0,NA,17.847300096,"Europe"
"45","Albania","2004","0.696","0.4439733297","ALB","Europe","Southern Europe",0,0,0,0,-0.084,-0.004,8.776,2.811,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.159,51.118,5.543,0,0.132,0,5.411,0,0.132,0,5.411,0,0,1.874,11219.719,NA,NA,NA,NA,NA,42.512,2.381,0,NA,NA,NA,NA,0,NA,0.324,104.491,97.619,NA,NA,NA,NA,1742.673,NA,97.619,5.411,1742.673,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.381,NA,NA,NA,NA,42.512,NA,4.53,1459.095,0,0,NA,NA,NA,NA,NA,1785.185,3105000,34.837,1742.673,97.619,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,18592794624,0,NA,NA,NA,NA,0,NA,18.592794624,"Europe"
"46","Albania","2005","0.706","0.4401322874","ALB","Europe","Southern Europe",-22.414,-0.036,0,0,4.301,0.195,-1.111,-0.387,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.123,39.892,5.385,0,0.066,0,5.319,0,0.066,0,5.319,0,0,1.749,11159.786,NA,NA,NA,NA,NA,21.38,1.226,0,NA,NA,NA,NA,0,NA,0.324,105.1,98.774,NA,NA,NA,NA,1723.032,NA,98.774,5.319,1723.032,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.226,NA,NA,NA,NA,21.38,NA,4.725,1530.727,0,0,NA,NA,NA,NA,NA,1744.412,3087000,34.45,1723.032,98.774,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,19691970560,0,NA,NA,NA,NA,0,NA,19.69197056,"Europe"
"47","Albania","2006","0.713","0.442352922","ALB","Europe","Southern Europe",0,0,0,0,10.607,0.501,-6.908,-2.38,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.123,40.205,5.038,0,0.087,0,4.951,0,0.087,0,4.951,0,0,1.498,10470.273,NA,NA,NA,NA,NA,28.404,1.727,0,NA,NA,NA,NA,0,NA,0.324,105.923,98.273,NA,NA,NA,NA,1616.389,NA,98.273,4.951,1616.389,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.727,NA,NA,NA,NA,28.404,NA,5.227,1706.352,0,0,NA,NA,NA,NA,NA,1644.793,3063000,32.07,1616.389,98.273,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,21411221504,0,NA,NA,NA,NA,0,NA,21.411221504,"Europe"
"48","Albania","2007","0.722","0.4346143247","ALB","Europe","Southern Europe",0,0,-66.986,-0.217,-17.091,-0.893,-21.505,-6.897,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.123,40.589,2.828,0,0.068,0,2.76,0,0.068,0,2.76,0,0,1.095,8297.158,NA,NA,NA,NA,NA,22.413,2.405,0,NA,NA,NA,NA,0,NA,0.107,35.304,97.595,NA,NA,NA,NA,909.69,NA,97.595,2.76,909.69,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.405,NA,NA,NA,NA,22.413,NA,4.333,1428.236,0,0,NA,NA,NA,NA,NA,932.103,3034000,25.174,909.69,97.595,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,22995980288,0,NA,NA,NA,NA,0,NA,22.995980288,"Europe"
"49","Albania","2008","0.728","0.4403341048","ALB","Europe","Southern Europe",35.556,0.044,193.327,0.207,-6.274,-0.272,11.885,2.992,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.167,55.588,3.759,0,0,0,3.759,0,0,0,3.759,0,0,1.093,9379.119,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.314,104.625,100,NA,NA,NA,NA,1251.748,NA,100,3.759,1251.748,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,4.061,1352.447,0,0,NA,NA,NA,NA,NA,1251.748,3003000,28.165,1251.748,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,25764829184,0,NA,NA,NA,NA,0,NA,25.764829184,"Europe"
"50","Albania","2009","0.733","0.4374268598","ALB","Europe","Southern Europe",-83.605,-0.14,0,0,-11.43,-0.464,15.051,4.239,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.027,9.205,5.201,0,0,0,5.201,0,0,0,5.201,0,0,1.157,10899.704,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.314,105.681,100,NA,NA,NA,NA,1749.411,NA,100,5.201,1749.411,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,3.597,1209.952,0,0,NA,NA,NA,NA,NA,1749.411,2973000,32.405,1749.411,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,28006524928,0,NA,NA,NA,NA,0,NA,28.006524928,"Europe"
"51","Albania","2010","0.745","0.4335602979","ALB","Europe","Southern Europe",0,0,-67.062,-0.211,103.493,3.723,19.929,6.458,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.027,9.284,7.674,0,0.001,0,7.673,0,0.001,0,7.674,0,0,1.393,13182.737,NA,NA,NA,NA,NA,0.339,0.013,0,NA,NA,NA,NA,0,NA,0.103,35.104,99.98,NA,NA,NA,NA,2602.782,NA,99.987,7.674,2602.951,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.013,NA,NA,NA,NA,0.339,NA,7.32,2483.045,0,0,NA,NA,NA,NA,NA,2603.29,2948000,38.863,2602.951,99.987,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,0.17,NA,27897407488,0,NA,NA,NA,NA,0,NA,27.897407488,"Europe"
"52","Albania","2011","0.764","0.435217702","ALB","Europe","Southern Europe",-50.054,-0.014,0,0,43.077,3.153,-26.304,-10.223,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.014,4.667,4.092,0,0.055,0,4.036,0,0.055,0,4.037,0.001,0,1.007,9778.128,NA,NA,NA,NA,NA,18.778,1.344,0,NA,NA,NA,NA,0,NA,0.103,35.332,98.636,NA,NA,NA,NA,1377.945,NA,98.656,4.037,1378.218,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.344,NA,NA,NA,NA,18.778,NA,10.473,3575.72,0,0,NA,NA,NA,NA,NA,1396.996,2929000,28.64,1378.218,98.656,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.273,NA,28451999744,0,NA,NA,NA,NA,0,NA,28.451999744,"Europe"
"53","Albania","2012","0.775","0.4357091382","ALB","Europe","Southern Europe",0,0,70,0.072,8.812,0.923,1.825,0.523,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.014,4.691,4.726,0,0,0,4.725,0,0,0,4.726,0.001,0,0.937,10007.814,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.176,60.373,99.981,NA,NA,NA,NA,1621.482,NA,100,4.726,1621.791,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,11.396,3910.826,0,0,NA,NA,NA,NA,NA,1621.791,2914000,29.163,1621.791,100,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,0.309,NA,31114752000,0,NA,NA,NA,NA,0,NA,31.114752,"Europe"
"54","Albania","2013","0.782","0.4550483641","ALB","Europe","Southern Europe",-39.914,-0.005,11.765,0.021,0.747,0.085,26.957,7.861,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.008,2.828,6.96,0,0,0,6.959,0,0,0,6.96,0.001,0,1.21,12749.331,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.197,67.708,99.986,NA,NA,NA,NA,2396.35,NA,100,6.96,2396.694,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,11.481,3953.588,0,0,NA,NA,NA,NA,NA,2396.694,2904000,37.024,2396.694,100,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,0.344,NA,30586345472,0,NA,NA,NA,NA,0,NA,30.586345472,"Europe"
"55","Albania","2014","0.787","0.4657075572","ALB","Europe","Southern Europe",-100,-0.008,68.421,0.135,20.57,2.362,-14.035,-5.196,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,4.727,0,0,0,4.726,0,0,0,4.727,0.001,0,0.983,10990.277,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.331,114.35,99.979,NA,NA,NA,NA,1631.906,NA,100,4.727,1632.251,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,13.843,4780.019,0,0,NA,NA,NA,NA,NA,1632.251,2896000,31.828,1632.251,100,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,0.345,NA,32387278848,0,NA,NA,NA,NA,0,NA,32.387278848,"Europe"
"56","Albania","2015","0.788","0.4629326537","ALB","Europe","Southern Europe",NA,0,9.375,0.031,-1.683,-0.233,5.835,1.857,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,5.867,0,0,0,5.866,0,0,0,5.867,0.001,0,1.014,11651.654,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.362,125.286,99.983,NA,NA,NA,NA,2029.056,NA,100,5.867,2029.402,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,13.61,4707.681,0,0,NA,NA,NA,NA,NA,2029.402,2891000,33.685,2029.402,100,NA,NA,NA,NA,NA,0.017,NA,NA,NA,NA,0.346,NA,33224144896,0,NA,NA,NA,NA,0,NA,33.224144896,"Europe"
"57","Albania","2016","0.788","0.4640544167","ALB","Europe","Southern Europe",NA,0,28.57,0.103,13.14,1.788,17.103,5.761,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,7.138,0,0,0,7.136,0,0,0,7.138,0.002,0,1.148,13668.121,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0.466,161.36,99.972,NA,NA,NA,NA,2472.626,NA,100,7.138,2473.319,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,15.398,5335.516,0,0,NA,NA,NA,NA,NA,2473.319,2886000,39.446,2473.319,100,NA,NA,NA,NA,NA,0.028,NA,NA,NA,NA,0.693,NA,34351540224,0,NA,NA,NA,NA,0,NA,34.351540224,"Europe"
"58","Albania","2017","0.790","0.4646748846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Albania","2018","0.792","0.4647916968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Albania","2019","0.795","0.4650441207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Algeria","1990","0.572","0.5718651675","DZA","Africa","Northern Africa",0,NA,6.327,30.738,7.104,44.943,6.034,17.922,NA,0,0,0,0,NA,-21.641,2.433,-2.117,7.664,NA,297.534,NA,NA,16.104,NA,NA,NA,0.135,0,NA,0,0.135,0,0,1.507,12226.786,6.132,99.881,18.175,314.575,12212.228,NA,NA,NA,6.797,61.946,12.416,195.099,NA,7574.009,516.57,20053.967,0.838,-40.265,0.119,-0.253,0.375,5.241,14.558,0.838,0.135,5.241,-40.265,0.119,-0.253,0.375,14.558,0,NA,0,0,0,0,0,NA,7.577,35.501,7.875,111.812,NA,4340.685,677.573,26304.306,0,0,NA,0,0,0,0,625.18,25759000,314.95,5.241,0.838,-40.265,0.119,-0.253,0.375,14.558,0,NA,0,0,0,0,0,2.09e+11,0,NA,0,0,0,0,0,209,"Africa"
"62","Algeria","1991","0.576","0.5629316613","DZA","Africa","Northern Africa",0,NA,7.833,40.461,0.58,3.927,-0.923,-2.907,NA,0,0,0,0,NA,3.187,2.534,0.244,7.908,NA,299.561,NA,NA,17.345,NA,NA,NA,0.293,0,NA,0,0.293,0,0,1.576,11819.804,-1.064,99.739,-3.346,311.229,11788.975,NA,NA,NA,-1.233,61.752,-2.406,192.693,NA,7298.964,557.031,21099.656,1.689,117.037,0.261,0.439,0.814,11.098,30.829,1.689,0.293,11.098,117.037,0.261,0.439,0.814,30.829,0,NA,0,0,0,0,0,NA,-1.059,35.453,-1.184,110.628,NA,4190.45,681.5,25814.392,0,0,NA,0,0,0,0,657.008,26400000,312.043,11.098,1.689,117.037,0.261,0.439,0.814,30.829,0,NA,0,0,0,0,0,1.98e+11,0,NA,0,0,0,0,0,198,"Africa"
